arm,block,law,n_sink_elig,planned,q_event,realized_sink,reject_reason,rejected,sink_capacity,size,source_capacity,time
SRC_SINKSIDE,LAW_16_L32_S950001,LAW_16,170,3.6559170330770288,3.6559170330770288,3.6559170330770288,NONE,False,133.32849684575953,32,36.67150315424051,2320
SRC_SINKSIDE,LAW_16_L32_S950001,LAW_16,170,3.6559170330770288,3.6559170330770288,3.6559170330770288,NONE,False,133.0876431107197,32,36.91235688928032,2576
SRC_SINKSIDE,LAW_16_L32_S950001,LAW_16,170,3.6559170330770288,3.6559170330770288,3.6559170330770288,NONE,False,132.88997723842692,32,37.110022761573056,2832
SRC_SINKSIDE,LAW_16_L32_S950001,LAW_16,170,3.6559170330770288,3.6559170330770288,3.6559170330770288,NONE,False,132.72702266683098,32,37.27297733316911,3088
SRC_SINKSIDE,LAW_16_L32_S950001,LAW_16,170,3.6559170330770288,3.6559170330770288,3.655917033077028,NONE,False,132.59112581982893,32,37.40887418017098,3344
SRC_SINKSIDE,LAW_16_L32_S950001,LAW_16,170,3.6559170330770288,3.6559170330770288,3.6559170330770288,NONE,False,132.4731096425811,32,37.526890357418935,3600
SRC_SINKSIDE,LAW_16_L32_S950001,LAW_16,170,3.6559170330770288,3.6559170330770288,3.6559170330770288,NONE,False,132.3707424385001,32,37.62925756149989,3856
SRC_SINKSIDE,LAW_16_L32_S950001,LAW_16,170,3.6559170330770288,3.6559170330770288,3.6559170330770288,NONE,False,132.2787924079433,32,37.72120759205664,4112
SRC_SINKSIDE,LAW_16_L32_S950001,LAW_16,170,3.6559170330770288,3.6559170330770288,3.6559170330770288,NONE,False,132.19573431022937,32,37.80426568977064,4368
SRC_SINKSIDE,LAW_16_L32_S950001,LAW_16,170,3.6559170330770288,3.6559170330770288,3.6559170330770288,NONE,False,132.12051465316145,32,37.87948534683852,4624
SRC_SINKSIDE,LAW_16_L32_S950001,LAW_16,170,3.6559170330770288,3.6559170330770288,3.6559170330770283,NONE,False,132.05219396388011,32,37.947806036119864,4880
SRC_SINKSIDE,LAW_16_L32_S950001,LAW_16,170,3.6559170330770288,3.6559170330770288,3.6559170330770283,NONE,False,131.98992831906034,32,38.010071680939575,5136
PARENT,LAW_16_L32_S950002,LAW_16,193,3.6676492437086567,3.6676492437086567,3.6676492437086567,NONE,False,152.27452030093815,32,37.065711248311715,272
PARENT,LAW_16_L32_S950002,LAW_16,186,3.6676492437086567,3.6676492437086567,3.6676492437086563,NONE,False,147.02468455812877,32,33.67923269943921,288
PARENT,LAW_16_L32_S950002,LAW_16,180,3.6676492437086567,3.6676492437086567,3.6676492437086567,NONE,False,142.78709949208505,32,30.346479047631107,304
PARENT,LAW_16_L32_S950002,LAW_16,173,3.6676492437086567,3.6676492437086567,3.6676492437086567,NONE,False,137.82997240058722,32,27.082034310625772,320
PARENT,LAW_16_L32_S950002,LAW_16,168,3.6676492437086567,3.6676492437086567,3.6676492437086567,NONE,False,133.7198524218143,32,23.848535798964974,336
PARENT,LAW_16_L32_S950002,LAW_16,161,3.6676492437086567,3.6676492437086567,3.6676492437086567,NONE,False,128.56459303427758,32,20.68068571112666,352
PARENT,LAW_16_L32_S950002,LAW_16,155,3.6676492437086567,3.6676492437086567,3.6676492437086567,NONE,False,124.02620318649448,32,17.532826965862064,368
PARENT,LAW_16_L32_S950002,LAW_16,150,3.6676492437086567,3.6676492437086567,3.6676492437086567,NONE,False,119.74808157399255,32,14.39668987431304,384
PARENT,LAW_16_L32_S950002,LAW_16,120,3.6676492437086567,0.573357264697243,0.573357264697243,NONE,False,96.34248936447567,32,0.573357264697243,528
PARENT,LAW_16_L32_S950002,LAW_16,104,3.6676492437086567,0.41123321503194843,0.41123321503194843,NONE,False,84.18320886574064,32,0.41123321503194843,784
PARENT,LAW_16_L32_S950002,LAW_16,88,3.6676492437086567,0.3347175308424749,0.3347175308424749,NONE,False,72.52354630101367,32,0.3347175308424749,1040
PARENT,LAW_16_L32_S950002,LAW_16,81,3.6676492437086567,0.2870276610844297,0.2870276610844297,NONE,False,67.03447869125513,32,0.2870276610844297,1296
PARENT,LAW_16_L32_S950002,LAW_16,72,3.6676492437086567,0.2540769166295943,0.2540769166295943,NONE,False,60.21341626927254,32,0.2540769166295943,1552
PARENT,LAW_16_L32_S950002,LAW_16,65,3.6676492437086567,0.23210011448593593,0.23210011448593593,NONE,False,54.70355574003905,32,0.23210011448593593,1808
PARENT,LAW_16_L32_S950002,LAW_16,61,3.6676492437086567,0.21723784582690453,0.21723784582690453,NONE,False,50.79984994755806,32,0.21723784582690453,2064
PARENT,LAW_16_L32_S950002,LAW_16,55,3.6676492437086567,0.2084840059738048,0.2084840059738048,NONE,False,46.21463528989429,32,0.2084840059738048,2320
PARENT,LAW_16_L32_S950002,LAW_16,53,3.6676492437086567,0.20333765443013885,0.20333765443013885,NONE,False,43.425000811774126,32,0.20333765443013885,2576
PARENT,LAW_16_L32_S950002,LAW_16,46,3.6676492437086567,0.19978611497883336,0.19978611497883336,NONE,False,38.52807360680558,32,0.19978611497883336,2832
PARENT,LAW_16_L32_S950002,LAW_16,43,3.6676492437086567,0.19730215693352937,0.19730215693352937,NONE,False,35.689930870549155,32,0.19730215693352937,3088
PARENT,LAW_16_L32_S950002,LAW_16,42,3.6676492437086567,0.1993190226490319,0.1993190226490319,NONE,False,34.048006532034464,32,0.1993190226490319,3344
PARENT,LAW_16_L32_S950002,LAW_16,36,3.6676492437086567,0.2023207094380478,0.2023207094380478,NONE,False,29.60632337021167,32,0.2023207094380478,3600
PARENT,LAW_16_L32_S950002,LAW_16,34,3.6676492437086567,0.20466879746370992,0.20466879746370992,NONE,False,27.923308879422127,32,0.20466879746370992,3856
PARENT,LAW_16_L32_S950002,LAW_16,32,3.6676492437086567,0.20928979526784852,0.20928979526784852,NONE,False,25.87530549497089,32,0.20928979526784852,4112
PARENT,LAW_16_L32_S950002,LAW_16,30,3.6676492437086567,0.21248933081258936,0.21248933081258936,NONE,False,23.780808033987945,32,0.21248933081258936,4368
PARENT,LAW_16_L32_S950002,LAW_16,27,3.6676492437086567,0.21571201039391863,0.21571201039391863,NONE,False,21.48184533555645,32,0.21571201039391863,4624
PARENT,LAW_16_L32_S950002,LAW_16,24,3.6676492437086567,0.2185103975369711,0.2185103975369711,NONE,False,19.231100972840803,32,0.2185103975369711,4880
PARENT,LAW_16_L32_S950002,LAW_16,21,3.6676492437086567,0.22583184343191665,0.22583184343191665,NONE,False,16.957853269014088,32,0.22583184343191665,5136
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,193,3.6676492437086567,3.6676492437086567,3.6676492437086567,NONE,False,152.27452030093815,32,40.72547969906192,272
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,192,3.6676492437086567,3.6676492437086567,3.6676492437086567,NONE,False,151.74940763898124,32,40.250592361018846,288
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,191,3.6676492437086567,3.6676492437086567,3.6676492437086567,NONE,False,151.61106981006927,32,39.388930189930775,304
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,189,3.6676492437086567,3.6676492437086567,3.6676492437086567,NONE,False,150.83572459966658,32,38.16427540033345,320
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,189,3.6676492437086567,3.6676492437086567,3.6676492437086567,NONE,False,150.78461469525996,32,38.21538530474,336
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,188,3.6676492437086567,3.6676492437086567,3.6676492437086563,NONE,False,150.1917390500339,32,37.808260949966254,352
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,188,3.6676492437086567,3.6676492437086567,3.6676492437086567,NONE,False,149.96424185982397,32,38.03575814017598,368
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,189,3.6676492437086567,3.6676492437086567,3.667649243708657,NONE,False,150.1979949255221,32,38.802005074478004,384
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,191,3.6676492437086567,3.6676492437086567,3.6676492437086576,NONE,False,150.22549144348045,32,40.774508556519535,528
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,191,3.6676492437086567,3.6676492437086567,3.6676492437086567,NONE,False,149.35093007189815,32,41.64906992810186,784
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,191,3.6676492437086567,3.6676492437086567,3.6676492437086567,NONE,False,148.79744564091862,32,42.20255435908144,1040
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,192,3.6676492437086567,3.6676492437086567,3.6676492437086563,NONE,False,148.60603441111553,32,43.393965588884555,1296
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,191,3.6676492437086567,3.6676492437086567,3.6676492437086567,NONE,False,147.43520470598426,32,43.564795294015866,1552
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,191,3.6676492437086567,3.6676492437086567,3.6676492437086567,NONE,False,146.85485056899955,32,44.14514943100046,1808
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,191,3.6676492437086567,3.6676492437086567,3.6676492437086567,NONE,False,146.34361252888985,32,44.6563874711101,2064
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,189,3.6676492437086567,3.6676492437086567,3.6676492437086567,NONE,False,145.02934856320056,32,43.97065143679942,2320
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,190,3.6676492437086567,3.6676492437086567,3.6676492437086563,NONE,False,145.08707280743914,32,44.9129271925609,2576
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,190,3.6676492437086567,3.6676492437086567,3.667649243708657,NONE,False,144.7613299663354,32,45.238670033664526,2832
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,191,3.6676492437086567,3.6676492437086567,3.6676492437086563,NONE,False,144.78343249361703,32,46.216567506382965,3088
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,191,3.6676492437086567,3.6676492437086567,3.6676492437086563,NONE,False,144.45847479060066,32,46.541525209399275,3344
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,190,3.6676492437086567,3.6676492437086567,3.6676492437086567,NONE,False,143.774668302753,32,46.22533169724702,3600
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,189,3.6676492437086567,3.6676492437086567,3.6676492437086567,NONE,False,143.00418393363697,32,45.99581606636305,3856
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,190,3.6676492437086567,3.6676492437086567,3.6676492437086563,NONE,False,143.18290153669315,32,46.81709846330682,4112
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,190,3.6676492437086567,3.6676492437086567,3.6676492437086567,NONE,False,142.9262391488026,32,47.07376085119737,4368
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,190,3.6676492437086567,3.6676492437086567,3.6676492437086563,NONE,False,142.67592860549743,32,47.32407139450254,4624
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,191,3.6676492437086567,3.6676492437086567,3.6676492437086567,NONE,False,142.8817824409547,32,48.118217559045256,4880
SRC_SINKSIDE,LAW_16_L32_S950002,LAW_16,188,3.6676492437086567,3.6676492437086567,3.6676492437086563,NONE,False,141.36225729296385,32,46.637742707036075,5136
PARENT,LAW_16_L32_S950003,LAW_16,190,3.6799841393203776,3.6799841393203776,3.6799841393203776,NONE,False,152.80466845347232,32,37.62539803817959,272
PARENT,LAW_16_L32_S950003,LAW_16,184,3.6799841393203776,3.6799841393203776,3.679984139320378,NONE,False,148.45119473734997,32,34.29840036338055,288
PARENT,LAW_16_L32_S950003,LAW_16,178,3.6799841393203776,3.6799841393203776,3.6799841393203776,NONE,False,144.3482323948807,32,31.069397082452713,304
PARENT,LAW_16_L32_S950003,LAW_16,173,3.6799841393203776,3.6799841393203776,3.6799841393203776,NONE,False,139.97743770914937,32,27.880499035204085,320
PARENT,LAW_16_L32_S950003,LAW_16,167,3.6799841393203776,3.6799841393203776,3.6799841393203776,NONE,False,135.8602846822114,32,24.69108866601471,336
PARENT,LAW_16_L32_S950003,LAW_16,162,3.6799841393203776,3.6799841393203776,3.6799841393203776,NONE,False,131.40255310679973,32,21.480207971404933,352
PARENT,LAW_16_L32_S950003,LAW_16,156,3.6799841393203776,3.6799841393203776,3.6799841393203776,NONE,False,126.97725344396126,32,18.33188577651845,368
PARENT,LAW_16_L32_S950003,LAW_16,151,3.6799841393203776,3.6799841393203776,3.6799841393203776,NONE,False,122.68360421655909,32,15.195752673764389,384
PARENT,LAW_16_L32_S950003,LAW_16,121,3.6799841393203776,0.5764347995699924,0.5764347995699924,NONE,False,98.96557726656303,32,0.5764347995699924,528
PARENT,LAW_16_L32_S950003,LAW_16,105,3.6799841393203776,0.4094192151463324,0.4094192151463324,NONE,False,86.66472616425266,32,0.4094192151463324,784
PARENT,LAW_16_L32_S950003,LAW_16,91,3.6799841393203776,0.332580609861167,0.332580609861167,NONE,False,75.8823781868089,32,0.332580609861167,1040
PARENT,LAW_16_L32_S950003,LAW_16,82,3.6799841393203776,0.2854799229173268,0.2854799229173268,NONE,False,69.23224837328816,32,0.2854799229173268,1296
PARENT,LAW_16_L32_S950003,LAW_16,73,3.6799841393203776,0.2530929523335629,0.2530929523335629,NONE,False,61.99493242536754,32,0.2530929523335629,1552
PARENT,LAW_16_L32_S950003,LAW_16,68,3.6799841393203776,0.2312841220142695,0.2312841220142695,NONE,False,57.56309368144901,32,0.2312841220142695,1808
PARENT,LAW_16_L32_S950003,LAW_16,62,3.6799841393203776,0.21640405234197113,0.21640405234197113,NONE,False,52.68024731748519,32,0.21640405234197113,2064
PARENT,LAW_16_L32_S950003,LAW_16,58,3.6799841393203776,0.2066341150214609,0.2066341150214609,NONE,False,49.04568127438452,32,0.2066341150214609,2320
PARENT,LAW_16_L32_S950003,LAW_16,55,3.6799841393203776,0.20077667861584048,0.20077667861584048,NONE,False,45.93223936366186,32,0.20077667861584048,2576
PARENT,LAW_16_L32_S950003,LAW_16,53,3.6799841393203776,0.1972045862316445,0.1972045862316445,NONE,False,43.203634619362546,32,0.1972045862316445,2832
PARENT,LAW_16_L32_S950003,LAW_16,46,3.6799841393203776,0.19456071484348603,0.19456071484348603,NONE,False,38.48107212606366,32,0.19456071484348603,3088
PARENT,LAW_16_L32_S950003,LAW_16,44,3.6799841393203776,0.19219964284548086,0.19219964284548086,NONE,False,35.97747905341839,32,0.19219964284548086,3344
PARENT,LAW_16_L32_S950003,LAW_16,42,3.6799841393203776,0.1941210637516646,0.1941210637516646,NONE,False,33.68556263869057,32,0.1941210637516646,3600
PARENT,LAW_16_L32_S950003,LAW_16,37,3.6799841393203776,0.1967312170303207,0.1967312170303207,NONE,False,30.400010763170457,32,0.1967312170303207,3856
PARENT,LAW_16_L32_S950003,LAW_16,38,3.6799841393203776,0.20108863322642234,0.20108863322642234,NONE,False,29.97302818368051,32,0.20108863322642234,4112
PARENT,LAW_16_L32_S950003,LAW_16,34,3.6799841393203776,0.20572719569307008,0.20572719569307008,NONE,False,26.525373306349767,32,0.20572719569307008,4368
PARENT,LAW_16_L32_S950003,LAW_16,29,3.6799841393203776,0.20828299475726086,0.20828299475726086,NONE,False,23.49280347268051,32,0.20828299475726086,4624
PARENT,LAW_16_L32_S950003,LAW_16,28,3.6799841393203776,0.21258185727926715,0.21258185727926715,NONE,False,22.258896922218742,32,0.21258185727926715,4880
PARENT,LAW_16_L32_S950003,LAW_16,25,3.6799841393203776,0.21503448085574473,0.21503448085574473,NONE,False,19.948647287112113,32,0.21503448085574473,5136
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,190,3.6799841393203776,3.6799841393203776,3.6799841393203776,NONE,False,152.80466845347232,32,37.19533154652766,272
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,189,3.6799841393203776,3.6799841393203776,3.6799841393203785,NONE,False,152.5747453120854,32,36.4252546879145,288
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,188,3.6799841393203776,3.6799841393203776,3.6799841393203776,NONE,False,152.04165702186586,32,35.95834297813406,304
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,188,3.6799841393203776,3.6799841393203776,3.6799841393203776,NONE,False,151.87364743743652,32,36.126352562563476,320
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,189,3.6799841393203776,3.6799841393203776,3.6799841393203776,NONE,False,152.1850226612625,32,36.81497733873742,336
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,189,3.6799841393203776,3.6799841393203776,3.6799841393203776,NONE,False,152.05370705380003,32,36.946292946200025,352
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,189,3.6799841393203776,3.6799841393203776,3.6799841393203776,NONE,False,151.93404017581224,32,37.06595982418784,368
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,189,3.6799841393203776,3.6799841393203776,3.6799841393203776,NONE,False,151.81499359073592,32,37.185006409264055,384
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,189,3.6799841393203776,3.6799841393203776,3.6799841393203776,NONE,False,150.9304529989869,32,38.06954700101306,528
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,189,3.6799841393203776,3.6799841393203776,3.6799841393203776,NONE,False,149.79182531618136,32,39.2081746838186,784
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,189,3.6799841393203776,3.6799841393203776,3.679984139320377,NONE,False,148.95478893605664,32,40.04521106394339,1040
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,189,3.6799841393203776,3.6799841393203776,3.6799841393203776,NONE,False,148.29439684247194,32,40.705603157528145,1296
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,189,3.6799841393203776,3.6799841393203776,3.6799841393203776,NONE,False,147.7514108392052,32,41.24858916079489,1552
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,189,3.6799841393203776,3.6799841393203776,3.679984139320377,NONE,False,147.29286526026934,32,41.707134739730584,1808
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,189,3.6799841393203776,3.6799841393203776,3.679984139320378,NONE,False,146.89838454754513,32,42.10161545245482,2064
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,189,3.6799841393203776,3.6799841393203776,3.679984139320378,NONE,False,146.55506364064797,32,42.44493635935214,2320
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,189,3.6799841393203776,3.6799841393203776,3.6799841393203776,NONE,False,146.25342073272208,32,42.74657926727794,2576
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,189,3.6799841393203776,3.6799841393203776,3.679984139320377,NONE,False,145.9861897998538,32,43.01381020014631,2832
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,189,3.6799841393203776,3.6799841393203776,3.6799841393203776,NONE,False,145.74793444178155,32,43.25206555821845,3088
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,188,3.6799841393203776,3.6799841393203776,3.679984139320377,NONE,False,145.0877196714124,32,42.912280328587485,3344
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,188,3.6799841393203776,3.6799841393203776,3.6799841393203776,NONE,False,144.89918641294878,32,43.10081358705124,3600
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,188,3.6799841393203776,3.6799841393203776,3.679984139320377,NONE,False,144.72921875595767,32,43.270781244042425,3856
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,188,3.6799841393203776,3.6799841393203776,3.679984139320378,NONE,False,144.57562921257463,32,43.42437078742537,4112
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,188,3.6799841393203776,3.6799841393203776,3.6799841393203776,NONE,False,144.4366033935753,32,43.56339660642484,4368
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,188,3.6799841393203776,3.6799841393203776,3.6799841393203776,NONE,False,144.31061841439686,32,43.68938158560315,4624
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,188,3.6799841393203776,3.6799841393203776,3.679984139320377,NONE,False,144.196385371519,32,43.803614628481,4880
SRC_SINKSIDE,LAW_16_L32_S950003,LAW_16,188,3.6799841393203776,3.6799841393203776,3.679984139320378,NONE,False,144.09280200068525,32,43.907197999314796,5136
PARENT,LAW_16_L32_S950004,LAW_16,193,3.709293326173973,3.709293326173973,3.709293326173973,NONE,False,153.30112406170662,32,36.75976170732131,272
PARENT,LAW_16_L32_S950004,LAW_16,187,3.709293326173973,3.709293326173973,3.709293326173974,NONE,False,148.90501948690786,32,33.348076127062335,288
PARENT,LAW_16_L32_S950004,LAW_16,181,3.709293326173973,3.709293326173973,3.7092933261739724,NONE,False,144.7798744953957,32,29.986127323571584,304
PARENT,LAW_16_L32_S950004,LAW_16,175,3.709293326173973,3.709293326173973,3.709293326173973,NONE,False,140.27780562900068,32,26.678513421463055,320
PARENT,LAW_16_L32_S950004,LAW_16,169,3.709293326173973,3.709293326173973,3.709293326173972,NONE,False,135.71950645151043,32,23.428538824256886,336
PARENT,LAW_16_L32_S950004,LAW_16,164,3.709293326173973,3.709293326173973,3.709293326173972,NONE,False,131.36018161753822,32,20.169641600675757,352
PARENT,LAW_16_L32_S950004,LAW_16,158,3.709293326173973,3.709293326173973,3.7092933261739733,NONE,False,126.76563736414354,32,16.943017128147524,368
